Year,Home_Team,HTScore,Away_Team,ATScore,Winner,Winning_score,Loser,Losing_score,Draw
2015,"
London Irish ",20," Worcester Warriors
",13,"
London Irish ",20," Worcester Warriors
",13,0

2015,"
Newcastle Falcons ",26," Leicester Tigers
",14,"
Newcastle Falcons ",26," Leicester Tigers
",14,0

2015,"
Sale Sharks ",23," Exeter Chiefs
",17,"
Sale Sharks ",23," Exeter Chiefs
",17,0

2015,"
Gloucester Rugby ",28,"Harlequins
",6 ,"Harlequins
",6 ,"
Gloucester Rugby ",28,0

2015,"
Northampton Saints ",35,"London Irish
",7 ,"London Irish
",7 ,"
Northampton Saints ",35,0

2015,"
Worcester Warriors ",14," Bath Rugby
",16," Bath Rugby
",16,"
Worcester Warriors ",14,0

2015,"
Saracens ",23," Wasps
",64," Wasps
",64,"
Saracens ",23,0

2015,"
Harlequins ",25," Leicester Tigers
",19,"
Harlequins ",25," Leicester Tigers
",19,0

2015,"
Saracens ",25," Gloucester Rugby
",12,"
Saracens ",25," Gloucester Rugby
",12,0

2015,"
Worcester Warriors ",31," Sale Sharks
",23,"
Worcester Warriors ",31," Sale Sharks
",23,0

2015,"
Bath Rugby ",18," Wasps
",24," Wasps
",24,"
Bath Rugby ",18,0

2015,"
London Irish ",15," Exeter Chiefs
",22," Exeter Chiefs
",22,"
London Irish ",15,0

2015,"
Newcastle Falcons ",26," Northampton Saints
",25,"
Newcastle Falcons ",26," Northampton Saints
",25,0

2015,"
Sale Sharks ",36," Saracens
",36,Draw,0,Draw,0,1

2015,"
Northampton Saints ",38," Worcester Warriors
",18,"
Northampton Saints ",38," Worcester Warriors
",18,0

2015,"
Gloucester Rugby ",32,"Newcastle Falcons
",6 ,"Newcastle Falcons
",6 ,"
Gloucester Rugby ",32,0

2015,"
Exeter Chiefs ",26," Bath Rugby
",17,"
Exeter Chiefs ",26," Bath Rugby
",17,0

2015,"
Leicester Tigers ",47," London Irish
",20,"
Leicester Tigers ",47," London Irish
",20,0

2015,"
Wasps ",42," Harlequins
",10,"
Wasps ",42," Harlequins
",10,0

2015,"
Newcastle Falcons ",14," Worcester Warriors
",15," Worcester Warriors
",15,"
Newcastle Falcons ",14,0

2015,"
Sale Sharks ",29," Harlequins
",23,"
Sale Sharks ",29," Harlequins
",23,0

2015,"
Gloucester Rugby ",13," Wasps
",10,"
Gloucester Rugby ",13," Wasps
",10,0

2015,"
Bath Rugby ",25," London Irish
",17,"
Bath Rugby ",25," London Irish
",17,0

2015,"
Saracens ",15," Northampton Saints
",20," Northampton Saints
",20,"
Saracens ",15,0

2015,"
Leicester Tigers ",31," Exeter Chiefs
",27,"
Leicester Tigers ",31," Exeter Chiefs
",27,0

2015,"
Harlequins ",35," Bath Rugby
",28,"
Harlequins ",35," Bath Rugby
",28,0

2015,"
Wasps ",36," Leicester Tigers
",24,"
Wasps ",36," Leicester Tigers
",24,0

2015,"
Northampton Saints ",26," Sale Sharks
",11,"
Northampton Saints ",26," Sale Sharks
",11,0

2015,"
Worcester Warriors ",28," Gloucester Rugby
",20,"
Worcester Warriors ",28," Gloucester Rugby
",20,0

2015,"
Exeter Chiefs ",32," Newcastle Falcons
",17,"
Exeter Chiefs ",32," Newcastle Falcons
",17,0

2015,"
London Irish ",16," Saracens
",26," Saracens
",26,"
London Irish ",16,0

2015,"
Bath Rugby ",21," Newcastle Falcons
",19,"
Bath Rugby ",21," Newcastle Falcons
",19,0

2015,"
Harlequins ",15," Worcester Warriors
",21," Worcester Warriors
",21,"
Harlequins ",15,0

2015,"
Exeter Chiefs ",20," Northampton Saints
",12,"
Exeter Chiefs ",20," Northampton Saints
",12,0

2015,"
Wasps ",39," Sale Sharks
",12,"
Wasps ",39," Sale Sharks
",12,0

2015,"
London Irish ",23," Gloucester Rugby
",18,"
London Irish ",23," Gloucester Rugby
",18,0

2015,"
Leicester Tigers ",21," Saracens
",13,"
Leicester Tigers ",21," Saracens
",13,0

2015,"
Saracens ",36," Exeter Chiefs
",18,"
Saracens ",36," Exeter Chiefs
",18,0

2015,"
Gloucester Rugby ",12," Bath Rugby
",17," Bath Rugby
",17,"
Gloucester Rugby ",12,0

2015,"
Worcester Warriors ",12,"London Irish
",6 ,"London Irish
",6 ,"
Worcester Warriors ",12,0

2015,"
Sale Sharks ",27," Leicester Tigers
",20,"
Sale Sharks ",27," Leicester Tigers
",20,0

2015,"
Newcastle Falcons ",20," Wasps
",34," Wasps
",34,"
Newcastle Falcons ",20,0

2015,"
Northampton Saints ",29," Harlequins
",23,"
Northampton Saints ",29," Harlequins
",23,0

2015,"
Bath Rugby ",10," Saracens
",30," Saracens
",30,"
Bath Rugby ",10,0

2015,"
Exeter Chiefs ",50," Worcester Warriors
",12,"
Exeter Chiefs ",50," Worcester Warriors
",12,0

2015,"
Harlequins ",46," Newcastle Falcons
",25,"
Harlequins ",46," Newcastle Falcons
",25,0

2015,"
London Irish ",15," Sale Sharks
",30," Sale Sharks
",30,"
London Irish ",15,0

2015,"
Leicester Tigers ",35," Gloucester Rugby
",30,"
Leicester Tigers ",35," Gloucester Rugby
",30,0

2015,"
Wasps ",28,"Northampton Saints
",6 ,"Northampton Saints
",6 ,"
Wasps ",28,0

2015,"
Gloucester Rugby ",16,"Exeter Chiefs
",9 ,"Exeter Chiefs
",9 ,"
Gloucester Rugby ",16,0

2015,"
Worcester Warriors ",35," Wasps
",54," Wasps
",54,"
Worcester Warriors ",35,0

2015,"
Saracens ",22," Harlequins
",12,"
Saracens ",22," Harlequins
",12,0

2015,"
Northampton Saints ",24," Leicester Tigers
",30," Leicester Tigers
",30,"
Northampton Saints ",24,0

2015,"
Sale Sharks ",29," Bath Rugby
",17,"
Sale Sharks ",29," Bath Rugby
",17,0

2015,"
Newcastle Falcons ",13,"London Irish
",6 ,"London Irish
",6 ,"
Newcastle Falcons ",13,0

2015,"
Bath Rugby ",32," Sale Sharks
",26,"
Bath Rugby ",32," Sale Sharks
",26,0

2015,"
Sale Sharks ",11," Gloucester Rugby
",12," Gloucester Rugby
",12,"
Sale Sharks ",11,0

2015,"
Leicester Tigers ",31," Worcester Warriors
",17,"
Leicester Tigers ",31," Worcester Warriors
",17,0

2015,"
Northampton Saints ",15," Bath Rugby
",14,"
Northampton Saints ",15," Bath Rugby
",14,0

2015,"
Exeter Chiefs ",24,"Wasps
",3 ,"Wasps
",3 ,"
Exeter Chiefs ",24,0

2015,"
London Irish ",25," Harlequins
",32," Harlequins
",32,"
London Irish ",25,0

2015,"
Saracens ",23," Newcastle Falcons
",14,"
Saracens ",23," Newcastle Falcons
",14,0

2015,"
Bath Rugby ",38," Leicester Tigers
",27,"
Bath Rugby ",38," Leicester Tigers
",27,0

2015,"
Gloucester Rugby ",20," Northampton Saints
",28," Northampton Saints
",28,"
Gloucester Rugby ",20,0

2015,"
Harlequins ",24," Exeter Chiefs
",62," Exeter Chiefs
",62,"
Harlequins ",24,0

2015,"
Newcastle Falcons ",15," Sale Sharks
",21," Sale Sharks
",21,"
Newcastle Falcons ",15,0

2015,"
Wasps ",38," London Irish
",12,"
Wasps ",38," London Irish
",12,0

2015,"
Worcester Warriors ",19," Saracens
",43," Saracens
",43,"
Worcester Warriors ",19,0

2015,      Saracens ,44," Leicester Tigers
",17,      Saracens ,44," Leicester Tigers
",17,0

2015,      Exeter Chiefs ,34," Wasps
",23,      Exeter Chiefs ,34," Wasps
",23,0

2015,      Exeter Chiefs ,20," Saracens
",28," Saracens
",28,      Exeter Chiefs ,20,0

2016,"
Gloucester Rugby ",31," Leicester Tigers
",38," Leicester Tigers
",38,"
Gloucester Rugby ",31,0

2016,"
Newcastle Falcons ",19," Sale Sharks
",17,"
Newcastle Falcons ",19," Sale Sharks
",17,0

2016,"
Saracens ",35,"Worcester Warriors
",3 ,"Worcester Warriors
",3 ,"
Saracens ",35,0

2016,"
Northampton Saints ",14," Bath Rugby
",18," Bath Rugby
",18,"
Northampton Saints ",14,0

2016,"
Harlequins ",21," Bristol Bears
",19,"
Harlequins ",21," Bristol Bears
",19,0

2016,"
Wasps ",25," Exeter Chiefs
",20,"
Wasps ",25," Exeter Chiefs
",20,0

2016,"
Worcester Warriors ",23," Gloucester Rugby
",23,Draw,0,Draw,0,1

2016,"
Sale Sharks ",19," Harlequins
",10,"
Sale Sharks ",19," Harlequins
",10,0

2016,"
Bath Rugby ",58,"Newcastle Falcons
",5 ,"Newcastle Falcons
",5 ,"
Bath Rugby ",58,0

2016,"
Leicester Tigers ",22," Wasps
",34," Wasps
",34,"
Leicester Tigers ",22,0

2016,"
Bristol Bears ",10," Northampton Saints
",32," Northampton Saints
",32,"
Bristol Bears ",10,0

2016,"
Exeter Chiefs ",13," Saracens
",34," Saracens
",34,"
Exeter Chiefs ",13,0

2016,"
Sale Sharks ",13," Gloucester Rugby
",26," Gloucester Rugby
",26,"
Sale Sharks ",13,0

2016,"
Bath Rugby ",37," Worcester Warriors
",22,"
Bath Rugby ",37," Worcester Warriors
",22,0

2016,"
Exeter Chiefs ",36," Harlequins
",25,"
Exeter Chiefs ",36," Harlequins
",25,0

2016,"
Saracens ",27," Northampton Saints
",12,"
Saracens ",27," Northampton Saints
",12,0

2016,"
Wasps ",70," Bristol Bears
",22,"
Wasps ",70," Bristol Bears
",22,0

2016,"
Newcastle Falcons ",13," Leicester Tigers
",14," Leicester Tigers
",14,"
Newcastle Falcons ",13,0

2016,"
Bristol Bears ",17," Exeter Chiefs
",41," Exeter Chiefs
",41,"
Bristol Bears ",17,0

2016,"
Gloucester Rugby ",13," Newcastle Falcons
",18," Newcastle Falcons
",18,"
Gloucester Rugby ",13,0

2016,"
Harlequins ",17," Saracens
",10,"
Harlequins ",17," Saracens
",10,0

2016,"
Northampton Saints ",15," Wasps
",20," Wasps
",20,"
Northampton Saints ",15,0

2016,"
Worcester Warriors ",34," Sale Sharks
",34,Draw,0,Draw,0,1

2016,"
Leicester Tigers ",34," Bath Rugby
",14,"
Leicester Tigers ",34," Bath Rugby
",14,0

2016,"
Bristol Bears", 0," Saracens
",39,"
Bristol Bears", 0," Saracens
",39,0

2016,"
Northampton Saints ",20," Exeter Chiefs
",19,"
Northampton Saints ",20," Exeter Chiefs
",19,0

2016,"
Sale Sharks ",34," Leicester Tigers
",30,"
Sale Sharks ",34," Leicester Tigers
",30,0

2016,"
Gloucester Rugby", 6," Bath Rugby
",15,"
Gloucester Rugby", 6," Bath Rugby
",15,0

2016,"
Wasps ",47," Harlequins
",18,"
Wasps ",47," Harlequins
",18,0

2016,"
Worcester Warriors ",11,"Newcastle Falcons
",9 ,"Newcastle Falcons
",9 ,"
Worcester Warriors ",11,0

2016,"
Bath Rugby ",30,"Sale Sharks
",3 ,"Sale Sharks
",3 ,"
Bath Rugby ",30,0

2016,"
Exeter Chiefs ",27," Gloucester Rugby
",27,Draw,0,Draw,0,1

2016,"
Harlequins ",20,"Northampton Saints
",9 ,"Northampton Saints
",9 ,"
Harlequins ",20,0

2016,"
Leicester Tigers ",34," Worcester Warriors
",13,"
Leicester Tigers ",34," Worcester Warriors
",13,0

2016,"
Newcastle Falcons ",19," Bristol Bears
",14,"
Newcastle Falcons ",19," Bristol Bears
",14,0

2016,"
Saracens ",30," Wasps
",14,"
Saracens ",30," Wasps
",14,0

2016,"
Northampton Saints ",23," Gloucester Rugby
",20,"
Northampton Saints ",23," Gloucester Rugby
",20,0

2016,"
Harlequins ",36," Worcester Warriors
",14,"
Harlequins ",36," Worcester Warriors
",14,0

2016,"
Saracens ",24," Leicester Tigers
",10,"
Saracens ",24," Leicester Tigers
",10,0

2016,"
Wasps ",31,"Newcastle Falcons
",6 ,"Newcastle Falcons
",6 ,"
Wasps ",31,0

2016,"
Bristol Bears ",13," Sale Sharks
",31," Sale Sharks
",31,"
Bristol Bears ",13,0

2016,"
Exeter Chiefs ",10," Bath Rugby
",13," Bath Rugby
",13,"
Exeter Chiefs ",10,0

2016,"
Bath Rugby ",16,"Bristol Bears
",9 ,"Bristol Bears
",9 ,"
Bath Rugby ",16,0

2016,"
Worcester Warriors ",17," Northampton Saints
",18," Northampton Saints
",18,"
Worcester Warriors ",17,0

2016,"
Newcastle Falcons ",19," Exeter Chiefs
",32," Exeter Chiefs
",32,"
Newcastle Falcons ",19,0

2016,"
Gloucester Rugby ",36," Wasps
",18,"
Gloucester Rugby ",36," Wasps
",18,0

2016,"
Sale Sharks ",13," Saracens
",28," Saracens
",28,"
Sale Sharks ",13,0

2016,"
Leicester Tigers ",25,"Harlequins
",6 ,"Harlequins
",6 ,"
Leicester Tigers ",25,0

2016,"
Bristol Bears ",16," Leicester Tigers
",21," Leicester Tigers
",21,"
Bristol Bears ",16,0

2016,"
Northampton Saints ",16," Newcastle Falcons
",22," Newcastle Falcons
",22,"
Northampton Saints ",16,0

2016,"
Exeter Chiefs ",57," Worcester Warriors
",22,"
Exeter Chiefs ",57," Worcester Warriors
",22,0

2016,"
Saracens ",24," Gloucester Rugby
",20,"
Saracens ",24," Gloucester Rugby
",20,0

2016,"
Wasps ",34," Sale Sharks
",24,"
Wasps ",34," Sale Sharks
",24,0

2016,"
Harlequins ",21," Bath Rugby
",20,"
Harlequins ",21," Bath Rugby
",20,0

2016,"
Sale Sharks", 3," Exeter Chiefs
",21,"
Sale Sharks", 3," Exeter Chiefs
",21,0

2016,"
Bath Rugby ",14," Saracens
",11,"
Bath Rugby ",14," Saracens
",11,0

2016,"
Gloucester Rugby ",26," Bristol Bears
",18,"
Gloucester Rugby ",26," Bristol Bears
",18,0

2016,"
Leicester Tigers ",19," Northampton Saints
",11,"
Leicester Tigers ",19," Northampton Saints
",11,0

2016,"
Newcastle Falcons ",38," Harlequins
",32,"
Newcastle Falcons ",38," Harlequins
",32,0

2016,"
Worcester Warriors ",12," Wasps
",26," Wasps
",26,"
Worcester Warriors ",12,0

2016,"
Northampton Saints ",24,"Sale Sharks
",5 ,"Sale Sharks
",5 ,"
Northampton Saints ",24,0

2016,"
Saracens ",21,"Newcastle Falcons
",6 ,"Newcastle Falcons
",6 ,"
Saracens ",21,0

2016,"
Wasps ",40," Bath Rugby
",26,"
Wasps ",40," Bath Rugby
",26,0

2016,"
Exeter Chiefs ",31," Leicester Tigers
",10,"
Exeter Chiefs ",31," Leicester Tigers
",10,0

2016,"
Bristol Bears ",28," Worcester Warriors
",20,"
Bristol Bears ",28," Worcester Warriors
",20,0

2016,"
Harlequins ",28," Gloucester Rugby
",24,"
Harlequins ",28," Gloucester Rugby
",24,0

2016,"
Newcastle Falcons ",30," Wasps
",34," Wasps
",34,"
Newcastle Falcons ",30,0

2016,"
Bath Rugby ",11," Exeter Chiefs
",17," Exeter Chiefs
",17,"
Bath Rugby ",11,0

2016,"
Sale Sharks ",23," Bristol Bears
",24," Bristol Bears
",24,"
Sale Sharks ",23,0

2016,"
Gloucester Rugby ",12," Northampton Saints
",13," Northampton Saints
",13,"
Gloucester Rugby ",12,0

2016,"
Leicester Tigers ",12," Saracens
",16," Saracens
",16,"
Leicester Tigers ",12,0

2016,"
Worcester Warriors ",24," Harlequins
",17,"
Worcester Warriors ",24," Harlequins
",17,0

2016,"
Newcastle Falcons ",24," Bath Rugby
",22,"
Newcastle Falcons ",24," Bath Rugby
",22,0

2016,"
Gloucester Rugby ",55," Worcester Warriors
",19,"
Gloucester Rugby ",55," Worcester Warriors
",19,0

2016,"
Harlequins ",29," Sale Sharks
",26,"
Harlequins ",29," Sale Sharks
",26,0

2016,"
Northampton Saints ",32," Bristol Bears
",26,"
Northampton Saints ",32," Bristol Bears
",26,0

2016,"
Saracens ",13," Exeter Chiefs
",13,Draw,0,Draw,0,1

2016,"
Wasps ",22," Leicester Tigers
",16,"
Wasps ",22," Leicester Tigers
",16,0

2016,"
Bath Rugby ",32," Northampton Saints
",30,"
Bath Rugby ",32," Northampton Saints
",30,0

2016,"
Bristol Bears", 8," Harlequins
",42,"
Bristol Bears", 8," Harlequins
",42,0

2016,"
Sale Sharks ",26," Newcastle Falcons
",24,"
Sale Sharks ",26," Newcastle Falcons
",24,0

2016,"
Leicester Tigers ",34,"Gloucester Rugby
",9 ,"Gloucester Rugby
",9 ,"
Leicester Tigers ",34,0

2016,"
Worcester Warriors ",24," Saracens
",18,"
Worcester Warriors ",24," Saracens
",18,0

2016,"
Exeter Chiefs ",35," Wasps
",35,Draw,0,Draw,0,1

2016,"
Gloucester Rugby ",31," Saracens
",23,"
Gloucester Rugby ",31," Saracens
",23,0

2016,"
Bath Rugby ",22," Harlequins
",12,"
Bath Rugby ",22," Harlequins
",12,0

2016,"
Leicester Tigers ",50," Bristol Bears
",17,"
Leicester Tigers ",50," Bristol Bears
",17,0

2016,"
Worcester Warriors ",32," Exeter Chiefs
",48," Exeter Chiefs
",48,"
Worcester Warriors ",32,0

2016,"
Newcastle Falcons ",46," Northampton Saints
",31,"
Newcastle Falcons ",46," Northampton Saints
",31,0

2016,"
Sale Sharks ",34," Wasps
",28,"
Sale Sharks ",34," Wasps
",28,0

2016,"
Harlequins ",18," Leicester Tigers
",27," Leicester Tigers
",27,"
Harlequins ",18,0

2016,"
Saracens ",29," Sale Sharks
",18,"
Saracens ",29," Sale Sharks
",18,0

2016,"
Exeter Chiefs ",36," Newcastle Falcons
",14,"
Exeter Chiefs ",36," Newcastle Falcons
",14,0

2016,"
Northampton Saints ",24," Worcester Warriors
",14,"
Northampton Saints ",24," Worcester Warriors
",14,0

2016,"
Bristol Bears ",12," Bath Rugby
",11,"
Bristol Bears ",12," Bath Rugby
",11,0

2016,"
Wasps ",35," Gloucester Rugby
",22,"
Wasps ",35," Gloucester Rugby
",22,0

2016,"
Leicester Tigers ",15," Exeter Chiefs
",34," Exeter Chiefs
",34,"
Leicester Tigers ",15,0

2016,"
Sale Sharks ",12," Northampton Saints
",32," Northampton Saints
",32,"
Sale Sharks ",12,0

2016,"
Bath Rugby", 3," Wasps
",24,"
Bath Rugby", 3," Wasps
",24,0

2016,"
Gloucester Rugby ",27," Harlequins
",30," Harlequins
",30,"
Gloucester Rugby ",27,0

2016,"
Newcastle Falcons ",27," Saracens
",35," Saracens
",35,"
Newcastle Falcons ",27,0

2016,"
Worcester Warriors ",41," Bristol Bears
",24,"
Worcester Warriors ",41," Bristol Bears
",24,0

2016,"
Bristol Bears ",14," Gloucester Rugby
",32," Gloucester Rugby
",32,"
Bristol Bears ",14,0

2016,"
Exeter Chiefs ",30," Sale Sharks
",25,"
Exeter Chiefs ",30," Sale Sharks
",25,0

2016,"
Harlequins ",53," Newcastle Falcons
",17,"
Harlequins ",53," Newcastle Falcons
",17,0

2016,"
Northampton Saints ",31," Leicester Tigers
",36," Leicester Tigers
",36,"
Northampton Saints ",31,0

2016,"
Wasps ",40," Worcester Warriors
",33,"
Wasps ",40," Worcester Warriors
",33,0

2016,"
Saracens ",53," Bath Rugby
",10,"
Saracens ",53," Bath Rugby
",10,0

2016,"
Sale Sharks ",36," Worcester Warriors
",26,"
Sale Sharks ",36," Worcester Warriors
",26,0

2016,"
Newcastle Falcons ",16," Gloucester Rugby
",14,"
Newcastle Falcons ",16," Gloucester Rugby
",14,0

2016,"
Bath Rugby ",27," Leicester Tigers
",21,"
Bath Rugby ",27," Leicester Tigers
",21,0

2016,"
Exeter Chiefs ",38," Bristol Bears
",34,"
Exeter Chiefs ",38," Bristol Bears
",34,0

2016,"
Saracens ",40," Harlequins
",19,"
Saracens ",40," Harlequins
",19,0

2016,"
Wasps ",32," Northampton Saints
",30,"
Wasps ",32," Northampton Saints
",30,0

2016,"
Harlequins ",26," Exeter Chiefs
",39," Exeter Chiefs
",39,"
Harlequins ",26,0

2016,"
Gloucester Rugby ",39," Sale Sharks
",30,"
Gloucester Rugby ",39," Sale Sharks
",30,0

2016,"
Leicester Tigers ",30,"Newcastle Falcons
",3 ,"Newcastle Falcons
",3 ,"
Leicester Tigers ",30,0

2016,"
Worcester Warriors ",25," Bath Rugby
",19,"
Worcester Warriors ",25," Bath Rugby
",19,0

2016,"
Bristol Bears ",21," Wasps
",36," Wasps
",36,"
Bristol Bears ",21,0

2016,"
Northampton Saints ",25," Saracens
",27," Saracens
",27,"
Northampton Saints ",25,0

2016,"
Harlequins ",32," Wasps
",13,"
Harlequins ",32," Wasps
",13,0

2016,"
Newcastle Falcons ",16," Worcester Warriors
",14,"
Newcastle Falcons ",16," Worcester Warriors
",14,0

2016,"
Exeter Chiefs ",36," Northampton Saints
",12,"
Exeter Chiefs ",36," Northampton Saints
",12,0

2016,"
Leicester Tigers ",41," Sale Sharks
",18,"
Leicester Tigers ",41," Sale Sharks
",18,0

2016,"
Saracens ",27,"Bristol Bears
",9 ,"Bristol Bears
",9 ,"
Saracens ",27,0

2016,"
Bath Rugby ",44," Gloucester Rugby
",20,"
Bath Rugby ",44," Gloucester Rugby
",20,0

2016,"
Bristol Bears ",27," Newcastle Falcons
",39," Newcastle Falcons
",39,"
Bristol Bears ",27,0

2016,"
Gloucester Rugby ",20," Exeter Chiefs
",34," Exeter Chiefs
",34,"
Gloucester Rugby ",20,0

2016,"
Northampton Saints ",22," Harlequins
",20,"
Northampton Saints ",22," Harlequins
",20,0

2016,"
Sale Sharks ",27," Bath Rugby
",24,"
Sale Sharks ",27," Bath Rugby
",24,0

2016,"
Wasps ",35," Saracens
",15,"
Wasps ",35," Saracens
",15,0

2016,"
Worcester Warriors ",23," Leicester Tigers
",28," Leicester Tigers
",28,"
Worcester Warriors ",23,0

2016,      Exeter Chiefs ,18," Saracens
",16,      Exeter Chiefs ,18," Saracens
",16,0

2016,      Wasps ,21," Leicester Tigers
",20,      Wasps ,21," Leicester Tigers
",20,0

2016,      Exeter Chiefs ,23," Wasps
",20,      Exeter Chiefs ,23," Wasps
",20,0

2017,"
Gloucester Rugby ",28," Exeter Chiefs
",21,"
Gloucester Rugby ",28," Exeter Chiefs
",21,0

2017,"
Newcastle Falcons ",35,"Worcester Warriors
",8 ,"Worcester Warriors
",8 ,"
Newcastle Falcons ",35,0

2017,"
Saracens ",55," Northampton Saints
",24,"
Saracens ",55," Northampton Saints
",24,0

2017,"
Wasps ",50," Sale Sharks
",35,"
Wasps ",50," Sale Sharks
",35,0

2017,"
London Irish ",39," Harlequins
",29,"
London Irish ",39," Harlequins
",29,0

2017,"
Leicester Tigers ",23," Bath Rugby
",27," Bath Rugby
",27,"
Leicester Tigers ",23,0

2017,"
Sale Sharks ",12," Newcastle Falcons
",13," Newcastle Falcons
",13,"
Sale Sharks ",12,0

2017,"
Bath Rugby ",31," Saracens
",21,"
Bath Rugby ",31," Saracens
",21,0

2017,"
Exeter Chiefs ",37,"London Irish
",7 ,"London Irish
",7 ,"
Exeter Chiefs ",37,0

2017,"
Harlequins ",28," Gloucester Rugby
",17,"
Harlequins ",28," Gloucester Rugby
",17,0

2017,"
Northampton Saints ",24," Leicester Tigers
",11,"
Northampton Saints ",24," Leicester Tigers
",11,0

2017,"
Worcester Warriors ",10," Wasps
",24," Wasps
",24,"
Worcester Warriors ",10,0
